Capacity,Count,Item
0,0063246,0,0,0,0
0,0060269,0,0,0,0
0,0059274,0,0,0,0
0,005926,0,0,0,0
0,0057691,0,0,0,0
0,0066701,0,0,0,0
0,0050471,0,0,0,0
0,0066547,0,0,0,0
0,0065693,0,0,0,0
0,0067276,0,0,0,0
0,0058375,0,0,0,0
0,0057208,0,0,0,0
0,0066724,0,0,0,0
0,0065931,0,0,0,0
0,006368,0,0,0,0
0,0051272,0,0,0,0
0,0066122,0,0,0,0
0,0068272,0,0,0,0
0,0062214,0,0,0,0
0,0053293,0,0,0,0
0,0053158,0,0,0,0
0,0071401,0,0,0,0
0,0072451,0,0,0,0
0,0057346,0,0,0,0
0,0057782,0,0,0,0
0,0062165,0,0,0,0
0,0061751,0,0,0,0
0,0062832,0,0,0,0
0,0053648,0,0,0,0
0,0055945,0,0,0,0
0,0061908,0,0,0,0
0,0049986,0,0,0,0
0,0060573,0,0,0,0
0,0062304,0,0,0,0
0,0054085,0,0,0,0
0,0073808,0,0,0,0
0,005059,0,0,0,0
0,0057626,0,0,0,0
0,0066719,0,0,0,0
0,0053793,0,0,0,0
0,0064056,0,0,0,0
0,006646,0,0,0,0
0,0059712,0,0,0,0
0,0068077,0,0,0,0
0,0049439,0,0,0,0
0,0061332,0,0,0,0
0,0064094,0,0,0,0
0,0069299,0,0,0,0
0,0058589,0,0,0,0
0,0066912,0,0,0,0
0,0056193,0,0,0,0
0,0067829,0,0,0,0
0,0059763,0,0,0,0
0,0060861,0,0,0,0
0,007091,0,0,0,0
0,0061601,0,0,0,0
0,0058991,0,0,0,0
0,0054031,0,0,0,0
0,0062562,0,0,0,0
0,0060395,0,0,0,0
0,0057736,0,0,0,0
0,0056725,0,0,0,0
0,0064121,0,0,0,0
0,0068602,0,0,0,0
0,0069994,0,0,0,0
0,0083946,0,0,0,0
0,0090671,0,0,0,0
0,0093902,0,0,0,0
0,0117847,0,0,0,0
0,0094128,0,0,0,0
0,0085877,0,0,0,0
0,0084669,0,0,0,0
0,0096092,0,0,0,0
0,0132736,0,0,0,0
0,007661,0,0,0,0
0,0082153,0,0,0,0
0,0052778,0,0,0,0
0,0052594,0,0,0,0
0,006929,0,0,0,0
0,0048268,0,0,0,0
0,0049911,0,0,0,0
0,0063803,0,0,0,0
0,005414,0,0,0,0
0,0057762,0,0,0,0
0,0063769,0,0,0,0
0,0054102,0,0,0,0
0,0063674,0,0,0,0
0,0061336,0,0,0,0
0,0047459,0,0,0,0
0,006828,0,0,0,0
0,0060906,0,0,0,0
0,0061703,0,0,0,0
0,0062343,0,0,0,0
0,0055314,0,0,0,0
0,0057389,0,0,0,0
0,0057249,0,0,0,0
0,005646,0,0,0,0
0,0057211,0,0,0,0
0,0061124,0,0,0,0
0,0058977,0,0,0,0
0,0051748,0,0,0,0
0,0071677,0,0,0,0
0,0058476,0,0,0,0
0,0052421,0,0,0,0
0,0067004,0,0,0,0
0,0059987,0,0,0,0
0,0055355,0,0,0,0
0,0054855,0,0,0,0
0,0061282,0,0,0,0
0,0061062,0,0,0,0
0,0055528,0,0,0,0
0,0055761,0,0,0,0
0,007119,0,0,0,0
0,0059489,0,0,0,0
0,0052425,0,0,0,0
0,0063404,0,0,0,0
0,0059887,0,0,0,0
0,0054747,0,0,0,0
0,0070764,0,0,0,0
0,0052745,0,0,0,0
0,0051646,0,0,0,0
0,0064064,0,0,0,0
0,0054183,0,0,0,0
0,0070234,0,0,0,0
0,0055915,0,0,0,0
0,0056303,0,0,0,0
0,0068181,0,0,0,0
0,0053726,0,0,0,0
0,0049781,0,0,0,0
0,0107867,0,0,0,0
0,0056719,0,0,0,0
0,0065432,0,0,0,0
0,0051138,0,0,0,0
0,0064857,0,0,0,0
0,0059884,0,0,0,0
0,0054706,0,0,0,0
0,0052412,0,0,0,0
0,0064578,0,0,0,0
0,0055917,0,0,0,0
0,0055633,0,0,0,0
0,0072945,0,0,0,0
0,0058037,0,0,0,0
0,0058483,0,0,0,0
0,00627,0,0,0,0
0,0054169,0,0,0,0
0,0060399,0,0,0,0
0,0051309,0,0,0,0
0,0057158,0,0,0,0
0,0052649,0,0,0,0
0,0059861,0,0,0,0
0,0050727,0,0,0,0
0,0074475,0,0,0,0
0,0053894,0,0,0,0
0,0059452,0,0,0,0
0,0071709,0,0,0,0
0,004975,0,0,0,0
0,0054264,0,0,0,0
0,0066624,0,0,0,0
0,0052125,0,0,0,0
0,0057498,0,0,0,0
0,0052974,0,0,0,0
0,0057928,0,0,0,0
0,0061063,0,0,0,0
0,005455,0,0,0,0
0,0054148,0,0,0,0
0,0063415,0,0,0,0
0,0052244,0,0,0,0
0,0054258,0,0,0,0
0,0063529,0,0,0,0
0,0060914,0,0,0,0
0,0054917,0,0,0,0
0,0061768,0,0,0,0
0,0052945,0,0,0,0
0,0056076,0,0,0,0
0,0057525,0,0,0,0
0,0057561,0,0,0,0
0,0060013,0,0,0,0
0,0062729,0,0,0,0
0,0052459,0,0,0,0
0,0053981,0,0,0,0
0,006271,0,0,0,0
0,005822,0,0,0,0
0,0052636,0,0,0,0
0,0058654,0,0,0,0
0,0055289,0,0,0,0
0,0054709,0,0,0,0
0,0062757,0,0,0,0
0,0058766,0,0,0,0
0,0052292,0,0,0,0
0,0063958,0,0,0,0
0,0053762,0,0,0,0
0,006078,0,0,0,0
0,0053883,0,0,0,0
0,0054493,0,0,0,0
0,0055474,0,0,0,0
0,0056861,0,0,0,0
0,0055669,0,0,0,0
0,0060362,0,0,0,0
0,0055892,0,0,0,0
0,0055648,0,0,0,0
0,0058404,0,0,0,0
0,0057734,0,0,0,0
0,0047602,0,0,0,0
0,0062602,0,0,0,0
0,0055585,0,0,0,0
0,0056438,0,0,0,0
0,0061197,0,0,0,0
0,0054973,0,0,0,0
0,006301,0,0,0,0
0,0062235,0,0,0,0
0,005252,0,0,0,0
0,005224,0,0,0,0
0,0059144,0,0,0,0
0,0057581,0,0,0,0
0,0056862,0,0,0,0
0,0060401,0,0,0,0
0,0054023,0,0,0,0
0,0053051,0,0,0,0
0,0059068,0,0,0,0
0,0064906,0,0,0,0
0,0053009,0,0,0,0
0,005765,0,0,0,0
0,0072807,0,0,0,0
0,0061511,0,0,0,0
0,0051617,0,0,0,0
0,0057898,0,0,0,0
0,0054774,0,0,0,0
0,0058019,0,0,0,0
0,0047202,0,0,0,0
0,0060912,0,0,0,0
0,0055806,0,0,0,0
0,0054382,0,0,0,0
0,0056703,0,0,0,0
0,0055934,0,0,0,0
0,0052545,0,0,0,0
0,0055207,0,0,0,0
0,0055481,0,0,0,0
0,0048366,0,0,0,0
0,0058199,0,0,0,0
0,0056045,0,0,0,0
0,0054981,0,0,0,0
0,0062555,0,0,0,0
0,0048923,0,0,0,0
0,005572,0,0,0,0
0,0055918,0,0,0,0
0,005831,0,0,0,0
0,0053579,0,0,0,0
0,0071675,0,0,0,0
0,0064203,0,0,0,0
0,009954,0,0,0,0
0,0083974,0,0,0,0
0,0122223,0,0,0,0
0,008943,0,0,0,0
0,0078541,0,0,0,0
0,0136061,0,0,0,0
0,0086821,0,0,0,0
0,0084373,0,0,0,0
0,0079875,0,0,0,0
0,0073757,0,0,0,0
0,0061359,0,0,0,0
0,0049913,0,0,0,0
0,006012,0,0,0,0
0,0052544,0,0,0,0
0,005272,0,0,0,0
0,0063324,0,0,0,0
0,0054759,0,0,0,0
0,0051744,0,0,0,0
0,006643,0,0,0,0
0,0051202,0,0,0,0
0,005397,0,0,0,0
0,0074552,0,0,0,0
0,0054707,0,0,0,0
0,0046916,0,0,0,0
0,0068791,0,0,0,0
0,005471,0,0,0,0
0,0066955,0,0,0,0
0,0050446,0,0,0,0
0,0059975,0,0,0,0
0,0072318,0,0,0,0
0,0055101,0,0,0,0
0,0053839,0,0,0,0
0,0065662,0,0,0,0
0,0057843,0,0,0,0
0,0062123,0,0,0,0
0,0059156,0,0,0,0
0,0060543,0,0,0,0
0,005857,0,0,0,0
0,0069197,0,0,0,0
0,0058277,0,0,0,0
0,006599,0,0,0,0
0,0061346,0,0,0,0
0,0050879,0,0,0,0
0,0059112,0,0,0,0
0,0057558,0,0,0,0
0,0055217,0,0,0,0
0,0061644,0,0,0,0
0,0064803,0,0,0,0
0,0053203,0,0,0,0
0,0056633,0,0,0,0
0,0055542,0,0,0,0
0,0054918,0,0,0,0
0,0064759,0,0,0,0
0,0055378,0,0,0,0
0,0061264,0,0,0,0
0,0058977,0,0,0,0
0,0063912,0,0,0,0
0,0071192,0,0,0,0
0,0062634,0,0,0,0
0,0046449,0,0,0,0
0,0069269,0,0,0,0
0,0063291,0,0,0,0
0,005496,0,0,0,0
0,0062439,0,0,0,0
0,0056583,0,0,0,0
0,0074595,0,0,0,0
0,0056967,0,0,0,0
0,0051939,0,0,0,0
0,007081,0,0,0,0
0,0055773,0,0,0,0
0,0054406,0,0,0,0
0,0060938,0,0,0,0
0,0064367,0,0,0,0
0,0067519,0,0,0,0
0,0053542,0,0,0,0
0,0049945,0,0,0,0
0,0055614,0,0,0,0
0,0055985,0,0,0,0
0,005651,0,0,0,0
0,0060714,0,0,0,0
0,0053571,0,0,0,0
0,0056256,0,0,0,0
0,0060666,0,0,0,0
0,0052792,0,0,0,0
0,0058692,0,0,0,0
0,0057955,0,0,0,0
0,0058131,0,0,0,0
0,0055728,0,0,0,0
0,0060756,0,0,0,0
0,0048231,0,0,0,0
0,0065179,0,0,0,0
0,0057735,0,0,0,0
0,0059834,0,0,0,0
0,0048549,0,0,0,0
0,0055511,0,0,0,0
0,0063905,0,0,0,0
0,0052208,0,0,0,0
0,0067087,0,0,0,0
0,0048919,0,0,0,0
0,0058219,0,0,0,0
0,0062077,0,0,0,0
0,0049921,0,0,0,0
0,0055096,0,0,0,0
0,0063018,0,0,0,0
0,0056801,0,0,0,0
0,005252,0,0,0,0
0,0066312,0,0,0,0
0,0053313,0,0,0,0
0,00565,0,0,0,0
0,006197,0,0,0,0
0,0056152,0,0,0,0
0,006416,0,0,0,0
0,004968,0,0,0,0
0,0055938,0,0,0,0
0,0102011,0,0,0,0
0,0049443,0,0,0,0
0,0054417,0,0,0,0
0,0056757,0,0,0,0
0,005501,0,0,0,0
0,0058001,0,0,0,0
0,0059747,0,0,0,0
0,0051755,0,0,0,0
0,0058449,0,0,0,0
0,0063036,0,0,0,0
0,0056254,0,0,0,0
0,0065233,0,0,0,0
0,0053081,0,0,0,0
0,0060113,0,0,0,0
0,0057903,0,0,0,0
0,0059112,0,0,0,0
0,0055788,0,0,0,0
0,0061042,0,0,0,0
0,0054392,0,0,0,0
0,0051354,0,0,0,0
0,0053387,0,0,0,0
0,0058763,0,0,0,0
0,0054763,0,0,0,0
0,006074,0,0,0,0
0,0052836,0,0,0,0
0,0056611,0,0,0,0
0,0061714,0,0,0,0
0,005523,0,0,0,0
0,0056519,0,0,0,0
0,0067977,0,0,0,0
0,0055054,0,0,0,0
0,0053463,0,0,0,0
0,0064257,0,0,0,0
0,0056564,0,0,0,0
0,0053073,0,0,0,0
0,0062116,0,0,0,0
0,0053741,0,0,0,0
0,0050382,0,0,0,0
0,0059949,0,0,0,0
0,0048302,0,0,0,0
0,0050757,0,0,0,0
0,0060634,0,0,0,0
0,0052163,0,0,0,0
0,0055451,0,0,0,0
0,0063495,0,0,0,0
0,005835,0,0,0,0
0,0058941,0,0,0,0
0,0061787,0,0,0,0
0,0053866,0,0,0,0
0,0059384,0,0,0,0
0,005071,0,0,0,0
0,0059889,0,0,0,0
0,0059752,0,0,0,0
0,005229,0,0,0,0
0,005568,0,0,0,0
0,0055002,0,0,0,0
0,0058905,0,0,0,0
0,0057115,0,0,0,0
0,0058685,0,0,0,0
0,005509,0,0,0,0
0,0058405,0,0,0,0
0,0061976,0,0,0,0
0,0057705,0,0,0,0
0,0052697,0,0,0,0
0,0057143,0,0,0,0
0,0065649,0,0,0,0
0,0057409,0,0,0,0
0,0059329,0,0,0,0
0,0066553,0,0,0,0
0,0077258,0,0,0,0
0,008941,0,0,0,0
0,0076077,0,0,0,0
0,0089764,0,0,0,0
0,0234494,0,0,0,0
0,0078613,0,0,0,0
0,0072106,0,0,0,0
0,0119832,0,0,0,0
0,0083208,0,0,0,0
0,006913,0,0,0,0
0,0069407,0,0,0,0
0,0054065,0,0,0,0
0,0052863,0,0,0,0
0,005863,0,0,0,0
0,0054899,0,0,0,0
0,0057794,0,0,0,0
0,0059635,0,0,0,0
0,0052064,0,0,0,0
0,0056285,0,0,0,0
0,0049934,0,0,0,0
0,0054576,0,0,0,0
0,0053904,0,0,0,0
0,0052947,0,0,0,0
0,0054792,0,0,0,0
0,0054894,0,0,0,0
0,0046832,0,0,0,0
0,0059323,0,0,0,0
0,0059283,0,0,0,0
0,0050146,0,0,0,0
0,0065105,0,0,0,0
0,0053981,0,0,0,0
0,0053952,0,0,0,0
